YM,P1CAR,P2CAR,P3CAR,P4CAR,P5CAR,P1VAL,P2VAL,P3VAL,P4VAL,P5VAL,P1M1M,P2M1M,P3M1M,P4M1M,P5M1M,P1M3M,P2M3M,P3M3M,P4M3M,P5M3M,P1M6M,P2M6M,P3M6M,P4M6M,P5M6M,P1M1Y,P2M1Y,P3M1Y,P4M1Y,P5M1Y,DOL,CAR,vol
1976-12,0.0150102952698897,0.0232296549158085,0.0197817968016443,0.0233396666779504,0.0158276836370078,0.0150102952698897,0.0238440841325619,0.0198671718182703,0.0192637185241361,0.0215437957203792,0.0163681449332048,0.0148711118840357,0.0189970992787462,0.0182617257788027,0.0335076746856411,0.0222417603760864,0.00620897106933557,0.0205332065506049,0.0224577236968815,0.0291368197371772,0.0279024065886348,0.00533457737220637,0.0150442484071023,0.0224165026474599,0.0291368197371772,0.0204979800394759,0.00845369258426319,0.0232783686399757,0.0207871579133346,0.027235371585525,0.0193524347428461,0.0008173883671180986,0.06320240164416278
1977-01,-0.0218850311580578,-0.0191738753264594,-0.0120961627695052,-0.00163787447334312,-0.00031660000950722,-0.0218850311580578,-0.0242878628069121,-0.0116552481565668,-0.00746594049800001,0.0163990126186904,-0.0103745793215939,-0.00774069237994095,-0.013558422032785,-0.0204696559008635,-0.0040644930022495,-0.0100091771007324,-0.0109764546113428,-0.00888121764191756,-0.0197289878142972,-0.0120646265089525,-0.0100091771007324,0.0162852327112578,-0.0230164080785002,-0.0198708071226021,-0.0127909316225572,0.0110128760056385,-0.00715102151314453,-0.0118999930216842,-0.0229565071287909,-0.0210435504592867,-0.011939012478399,0.021568431148550577,0.04645723724635446
1977-02,-0.000931966711568117,0.000185882859261769,-0.00459325678879133,0.00926431425889054,0.01241351840901,-0.00110024804976527,0.0117822400728993,0.0104044361929704,-0.0136611008349949,0.00884847314177113,0.00146223690631845,0.0110170264955975,-0.00273116137667912,-0.00294458306265621,0.00879988227685376,-0.0112482619610897,-0.00389765901600821,0.013213438862803,0.00929610541355306,0.00831439423061846,-0.0119803839108412,-0.00714738498221989,0.00902835489994287,0.0129755501030882,0.0124862713119574,0.0056836901713797,-0.0127661133800436,-0.00322227086563791,0.0132100665266797,0.0120860730166262,0.00295368911247008,0.013345485120578116,0.04034203987266594
1977-03,0.00186334484473789,0.00304060524758307,-0.0527414566420965,0.0102171943275953,0.0138435551866701,0.00238037457467874,0.0027357863738457,0.00942333366109374,-0.0472556000518119,0.00939518189424027,-0.044805745179749,0.00921207056845898,0.0106532794634948,0.00630530926255342,0.00275901951065508,-0.044805745179749,0.00217557273531476,0.00370980132224789,0.00847255184950093,0.0146754932629092,-0.044805745179749,0.00927547075611737,0.0023364814686723,0.00570447725591033,0.0114581438986805,0.00988365784953437,-0.0547226567567964,0.00260965408352595,0.00588873122374273,0.011538676172211,-0.0049964853494337,0.01198021034193221,0.05100746990640411
1977-04,0.0167096114213234,0.0147301829875581,-0.00280485760922472,-0.000154427588966196,-0.00294354210516977,0.0146146378811652,0.012043614576917,-0.00969175514123238,0.00354288506773932,0.00530016398786779,0.0132803932991984,0.0175512546258123,0.00982158008514682,-0.012913049091121,0.00422741354549144,0.0130045115457098,0.0175512546258123,-0.00513705633563363,-0.000262670898506039,0.00655672513342669,0.0130045115457098,0.0114522544587354,-0.0033581399271588,0.00664753332173933,0.00432656719566282,0.0130045115457098,0.00419424446872652,0.00861452563534084,-0.00569633963135475,0.0123393497027602,0.00484303449549922,-0.019653153526493168,0.0389160065208033
1977-05,-0.000854487538846146,-0.00196690329230335,-0.00155667886063273,0.0015300246878299,0.00298882675558039,-0.000446849466117075,0.000360742979169895,-0.0022751484047458,-0.00101802096017205,0.00425439308360545,-0.00100232314401865,-0.00160514537996115,0.00327273022952153,0.00179520157644689,-0.0033298027236467,0.00546897293437825,-0.00226643817012882,0.00284072829829134,0.000100855855623389,0.000446513665043097,0.00530053120648169,-0.00141880959437314,-0.00498247006001216,0.00460290946794694,0.00374016743852522,0.00530053120648169,0.00338080739857565,-0.000583755417989015,-0.00599581581959282,0.00488323266637792,-0.000141735557749957,0.0038433142944265357,0.025669478520638382
1977-06,0.00260081973753232,0.00318994608609937,0.00650103729307467,-4.80440565384099e-06,0.00851093529202845,0.0127626400101872,-0.00664990915525862,0.00484715344787485,0.00305231501485274,0.00714311918786016,-0.00156647174632863,0.00709037651921169,0.00158918678716198,0.00915399818986777,0.00490887972728605,0.0120984092777975,0.000549943287937385,-0.00108898581362744,0.00989205658480927,0.00716107274303246,0.0123320421661844,-4.55865464505277e-05,0.00210432682866804,0.00597595531754167,0.00762921592634923,0.0122075842653315,0.00657486741028881,0.00136552064132214,0.00920344249324853,-0.000821840008861791,0.00413228578192557,0.005910115554496131,0.02447043491655378
1977-07,0.0189486698261327,0.010237913994375,0.012230267401559,0.0106981923156213,-0.0424567945611256,0.0215527473389484,0.0147413019144259,0.014472576592138,-0.0486198713617858,0.0080052488331949,0.00694239241531965,0.0173064597863794,0.0147198796403611,0.00672812413834456,-0.0362154138193313,0.0097839303558425,0.012519302188768,0.0115134325968969,0.0158055663966346,-0.039832676812988,0.0131092961410972,0.0155475102090212,0.017208100826896,0.0137568120009513,-0.0429603688788172,0.0132171726215036,0.0110538125577891,0.0178903530924912,0.0144993106233352,-0.0396550380684757,0.00189638367656848,-0.0614054643872583,0.0897263056323356
1977-08,-0.00353405432993336,-0.00236140359553104,0.00099086964840215,-0.00497273553320761,-0.0394832338044721,-0.00477379543135502,-0.0120881024234088,-0.0300668424214308,0.00253468918919017,-0.00391316533688876,0.00530444922925759,-0.0054052647873345,-0.00977369260566084,-0.00916646737612373,-0.0306322743525825,0.000872301796497166,-0.00535367151483627,-0.0395297793358899,-0.00389344660160588,-0.00185572121428149,0.000996362689301425,-0.0389757639146087,0.00133609491671177,-0.00320642358042812,-0.00240495680685256,-0.00109652449421233,0.00555422326545581,-0.0120367473446227,-0.0235101969345703,-0.0114482491771622,-0.0100007654690157,-0.03594917947453874,0.06387655409513289
1977-09,0.0028222490889256,5.532748752568e-05,0.00398551218317516,0.000772792188507766,0.0109424588229962,0.00677370632704356,-0.00397720980960528,0.0105846551375316,0.00434297517700599,0.00071070800083285,0.00819331265582694,-0.00145989463180014,0.000933260293831982,0.00786029999078184,0.00184666124904127,0.0070230193410545,0.00264557215837037,0.00110860600815879,0.001946783914722,0.00489379376091959,0.00429680139324693,0.00493788047182701,-0.00273455266276443,0.00459131861573597,0.00781177629487984,0.00480455677023813,0.00633561626788519,0.00203743513400445,0.00376772170322587,0.00125426279546101,0.0033679120569903,0.0081202097340706,0.027004278185446824
1977-10,0.027873556908437,0.0243822798411746,0.0138743565590052,0.0142124729454423,0.0332817779450588,0.047689601476141,0.0129396448377548,0.0151483801615029,0.0159101992212241,0.0218715677761999,0.0359923031927011,0.0168785557416366,0.0243584376194611,0.0124542799914141,0.0300326069313019,0.0222468988009999,-0.00274231809566014,0.0368511608772373,0.0269852175541283,0.0361024338557533,0.0188382428301591,-0.00336402195875502,0.0282282811899154,0.0458897356211054,0.0231116489517325,0.002910143971783,0.0281571915960621,0.0152374962858945,0.0347196975336981,0.0382055784090287,0.0224390094071226,0.005408221036621801,0.060085153078218954
1977-11,0.00811345924784761,-0.00234479636472002,0.00261419356686773,0.000245592920788521,0.00410038222493087,0.00874771874872705,0.00592771978165522,-0.00285632241943467,0.00164781747968069,0.000268356852761871,0.00691189930929173,0.00218892182368857,0.000179075091004313,-0.00695475717475512,0.0102434142087674,0.0102496015074162,0.00580854636199473,0.000251183255740271,-0.0151538061076681,0.0175472588513669,0.00783484448672254,0.00757183819691267,0.00230435400172057,-0.010891513716566,0.00623464494620206,0.0101792961771226,0.0110655371403168,0.00987171883670273,-0.00453904477378647,-0.00763748198048191,0.00241636152919295,-0.004013077022916741,0.0667759268369902
1977-12,0.0681983495878516,0.0605434506868274,0.0348472036149586,0.0265532993315704,0.0620505505172875,0.066088930901083,0.0675508415831383,0.0507838500894616,0.0318438601135745,0.0363792579375812,0.0310050098679944,0.052952082551405,0.0514287759246515,0.0601749229685354,0.0555318493373259,0.0385118610684739,0.0609065649452124,0.0415421296965156,0.0548630996769102,0.0557289582383755,0.0273474535681382,0.0569430681040368,0.0621798638915541,0.0412030454948643,0.0644045055789885,0.0309729419578108,0.0532112291469535,0.0673260431274055,0.0591079058228434,0.0409269828457292,0.0502766836097609,-0.006147799070564106,0.0913008923783647
1978-01,-0.000436920485534872,0.0070422916812875,0.00227078997132599,0.016542898979585,0.00927605978623342,0.00126387490965608,0.008547537144409,0.0113485456145878,0.00708247996826292,0.00680317609840806,0.00546612768314995,0.00136963751248372,0.0138337498173907,0.0032678436602736,0.00960442052236871,0.00606430054191301,0.000601387214922459,0.0153889255336158,0.0128121478945649,-0.00126246360361353,0.00629860925996979,0.00816116346864177,0.00748156276079826,0.00351104199569076,0.00783603159295766,0.00697137913693647,0.0108812539558188,0.00300882418108977,0.00828299163395749,0.0105907011808878,0.0065607775812757,0.009712980271768291,0.14394507800281242
1978-02,0.0555366912320558,0.00877603123039198,0.00968189293749338,-0.00224271110148775,0.0198011367543934,0.0539234707222795,0.0169214425060067,0.0139128828940997,-0.00513267482259582,0.0121863479219213,0.0121784085293507,0.0279866339620924,0.0405659099199624,0.00211277465049521,0.00783971902283721,0.00556612473305438,0.0191176980730979,0.0296731466149827,0.00866194108229011,0.0276245670608301,0.00976226607347137,0.0273660677507082,0.0100886613933205,0.0264008928069374,0.0229026108752766,0.00931468676338124,0.017172063576889,0.0158088688225088,0.0177149712391511,0.0370350924349933,0.0181117320080519,-0.0357355544776624,0.08230473454845061
1978-03,-0.0151201102075573,-0.0121838519908022,-0.00630166217109159,0.0140927866859583,0.00149771287926895,-0.00646651629021223,0.000912910013816249,0.0239747475141881,-0.031001058016132,-0.00461789686299086,0.0126256516181355,-0.0318953518336554,0.00459220296391213,-0.0012658771442974,-0.00250235098829234,0.0126256516181355,-0.00487130233273095,-0.0224393694725375,-0.00031705488971743,-0.00333400211566649,0.0126419226237329,0.00109505935549272,-0.0274658889019026,0.00389489761258298,-0.00229068703729923,-0.000370023194922949,0.019997782137238,-0.00601265104020876,-0.0219528421417484,-0.00390034399612526,-0.00378901360618443,0.01661782308682625,0.10791007152037423
1978-04,-0.0266089187174861,-0.0238839194295464,-0.013576976104182,-0.0105019709116061,-0.0112583931303822,-0.0293631514386618,-0.0172096014241912,-0.00976808154385649,-0.0143508727713378,-0.0128161760596383,-0.0132417698899424,-0.0151220435712424,-0.0158411151381172,-0.0251700529885538,-0.0177073195504762,-0.0137330167638259,-0.0154183836787758,-0.0168875870008524,-0.0247770035212249,-0.0166635770751331,-0.0140038088064201,-0.00482681087333003,-0.0166143807275249,-0.0242168590772923,-0.0262320806740528,-0.00568304143402287,-0.0188548158908936,-0.0159594762249482,-0.012892759189573,-0.0318893730052602,-0.0169729486534931,0.0153505255871039,0.07431383464549401
1978-05,-0.00595141910467554,-0.00902588797618153,0.0028368276505411,0.00254951755739655,-0.0211130693816731,-0.00267756534217943,-0.0130343288569559,-0.0011589107498106,0.00425684953274251,-0.0177570393988217,-0.0147911672990206,-0.0180003920295103,0.00185317632253874,0.00474964883161191,0.00105965483287695,0.00386981154545277,-0.0169291447489711,-0.00774546255232902,-0.00529232467791484,-0.00643803168048185,0.00602414056006621,-0.0215401178053806,-0.00636360290937185,-0.0110521935897035,0.000324593188033304,0.0063371944650377,-0.0210951737504608,-0.0119844575620516,-0.00494756863852732,0.000496450471529757,-0.00669682176825892,-0.01516165027699756,0.06876283075880914
1978-06,0.010654078838501,0.000498468738529353,0.0187834444376995,0.0139228846962374,0.011523866525329,0.0110568637219815,0.00298417654080749,0.0157195312114708,0.0127594531914317,0.0129472692013209,0.00933177664248938,0.00896488332738329,0.0182090462606401,0.010669788310002,0.0131211735235418,0.0186830792337604,0.0071167076156411,0.00187289763341076,0.0143140277669047,0.0172536917418523,0.0127720037829747,0.00977076468502978,0.00852067182263947,0.0131255070825438,0.0153916161350133,0.0155215322802005,0.0138943022676078,0.00848827468817087,0.0126609552273191,0.00954331311325674,0.0107563523870341,0.0008697876868279993,0.059286245851742504
1978-07,0.0400907452214812,0.00726086158190771,0.0283264926000094,0.0239623037667168,0.0208404874824767,0.0421347006457369,0.0150700351136857,0.0126040011508116,0.0278605860234827,0.0223949255324531,0.00793073692350865,0.0169585562852317,0.0124757020052096,0.0471912080676786,0.0455487671703666,0.0161335022808258,0.0292824090971941,0.0350657702598449,0.00719456869345747,0.0455997093230169,0.0253826070256524,0.0132237477279799,0.0271793878621664,0.0248261361618257,0.0382750496892121,0.0161466314482915,0.0317136870093422,0.0110930999501663,0.0214762822446473,0.0524458545172394,0.0247207350064106,-0.0192502577390045,0.07387676830315523
1978-08,0.0197802562999255,0.00876137392061263,0.0143281085952377,0.00780601127791443,0.0212942799321491,0.0198846152487378,0.0168533038168383,0.0114022357492168,0.00249491540623156,0.0212942799321491,0.0128477135003252,0.011993104717872,0.0146436257705361,0.0194474970740876,0.0141291314138548,0.0223719701742997,0.00832210311527192,0.0117076674329017,0.00672917625705492,0.0272587036944603,0.00939846234815938,0.0166573643320251,0.019213623250536,0.0215432799399695,0.0125503295841181,0.0118821767225397,0.0205175552834026,0.00932236098166503,0.0102198210414274,0.0272587036944603,0.0143946033083053,0.0015140236322235996,0.10926661275451459
1978-09,0.024858183691699,0.0152877632873536,-0.001769560604738,0.0237119908495003,0.0195045026877608,0.024290167934316,0.020592987239309,0.0144566566712065,0.00340580690943497,0.0195045026877608,-0.000411700476330292,0.0237293591874342,0.010653478786197,0.0202714549021616,0.0345597578108846,0.00973702640591833,0.0188263892843926,0.0206543775491405,0.0136387458908717,0.0282334619258836,0.0100353755995674,0.019995338789863,0.0184065077720859,0.0300750685346822,0.0123091996929431,0.00931812185020145,0.0194212791934813,0.0157775129736978,0.0183375575509933,0.0282334619258836,0.0164872112958698,-0.0053536810039381995,0.0557487848108792
1978-10,0.0726447773690334,0.0699881027174647,0.0936075963980001,0.0726551333921299,0.0582381424874776,0.0724806179846095,0.111574162253281,0.0851545220306911,0.0399519006325571,0.0583327883111634,0.0527390778938778,0.0512378118312456,0.0827495822398317,0.113621561428135,0.0715645885143885,0.0523966452195002,0.0885430706701414,0.108112060600935,0.0726551333921299,0.0498061845576771,0.0762013351580715,0.0973295735246786,0.0732389317551474,0.0726551333921299,0.0500928699691612,0.0475383574141828,0.104171204295025,0.0635562192744992,0.112635056424954,0.0502655547812961,0.0729530807600995,-0.014406634881555795,0.1071766023094759
1978-11,-0.109872207707272,-0.0676307972009815,-0.0763575877535786,-0.0717464751452001,-0.0665195247397669,-0.112017799004231,-0.0966434203398027,-0.0777161886183418,-0.0458194329998069,-0.0583524895651015,-0.0805045761016107,-0.0650791087431708,-0.0672844284705079,-0.0927757495527591,-0.0968936092932677,-0.0666449560734536,-0.0650590284218856,-0.0837003333379609,-0.095143573245295,-0.096725801327879,-0.0474382962598223,-0.0720035724911933,-0.0982430974814745,-0.0983599739701998,-0.0925113270414754,-0.0453342358994368,-0.075558855755268,-0.0913325282170147,-0.0818705807216219,-0.116010693829671,-0.0807107593252074,0.04335268296750511,0.16366727695427485
1978-12,0.0490072665457135,0.0495717190225763,0.022044072011935,0.0448213969271082,0.0373525115975862,0.0490072665457135,0.0561107807995311,0.0378099304828303,0.0304120157765624,0.0296559074356687,0.048912112658141,0.057178564002319,0.0363329473324801,0.0425268136798501,0.0169644990221855,0.032901030792674,0.0390439991836594,0.0442751484211136,0.0428236036238145,0.0481725927878038,0.0249022910275015,0.0376128780950443,0.058524921327407,0.0408589836018343,0.0475355020841724,0.0254450148375847,0.0451946855309624,0.0497086545471558,0.044185682650077,0.0497039976618434,0.0406942110020006,-0.011654754948127302,0.09770126608454771
1979-01,-0.043537921209158,-0.0269984130254647,-0.022217146157664,-0.0219245346031368,-0.0132392115704763,-0.043537921209158,-0.0223484919132453,-0.0279569161871711,-0.020534584465865,-0.013290019137231,-0.0200976019504973,-0.0245604674975414,-0.0285930666362092,-0.0372753792836896,-0.0262878790068416,-0.0336210553089324,-0.0286287225340257,-0.025345341626629,-0.0316217592378393,-0.0131470340059763,-0.0263950983122637,-0.0275561533282119,-0.0360385732303282,-0.0326600654603057,-0.0117427661131031,-0.0244260832576434,-0.029159619816776,-0.0241824482146817,-0.0289393529059694,-0.023652217914013,-0.0271002978162898,0.030298709638681698,0.06641040877892337
1979-02,0.00509805492865389,0.00726382879146564,0.00604055848207236,0.0125207963337823,0.00576770187911697,0.00509805492865389,0.00519028838530459,0.00664746279922573,0.0182961378761324,0.00175243723713431,0.00538101186503816,0.00644812114856828,0.0113806233313322,0.00450108917439497,0.00864584507715799,0.00582458873286299,0.00701111118132102,0.00333148149673466,0.00618518485918778,0.0134501758966147,0.00365976963571153,0.00296434882582572,0.0141957304055641,0.00823375130229286,0.00734269328415624,0.007429456759295,0.0109349168704591,0.00781946786944596,0.00722795310084083,0.00638251394080035,0.00683382102823899,0.0006696469504630801,0.0615791494445508
1979-03,-0.0218973796594035,-0.0113985470995468,0.00612759601945887,0.00774842695440769,0.0100796248064556,-0.0218131614148193,-0.0091378125931366,-0.00590982594346327,0.0220438108013603,0.00552366226352459,-0.00487295623491814,-0.0146251082461155,-0.00475710764239217,-0.0140490263324858,0.0220137385170054,-0.0096756924167384,-0.0101444284526524,-0.00751065277667411,-0.00922502474428448,0.0220438108013603,-0.0104023122188272,-0.0047903114568564,-0.0117353796897905,0.0109715943646751,0.00185497704707926,-0.00763337500252471,0.0109921098380377,-0.00560455356337177,-0.0107453298078164,0.00288477926207041,-0.0035043602526553,0.0319770044658591,0.03530919987858916
1979-04,-0.03258461826184,-0.0252813520529884,-0.0171724107128986,0.0116362734599576,-0.0150773843627413,-0.0240456688736528,-0.0379041082117248,-0.0120389593666477,-0.00379331086888094,-0.0035679478804345,-0.0324239143989563,-0.0255460462914493,-0.0194632353620241,0.00304733314327413,-0.00437666474104508,-0.0324916700364009,-0.021335718907929,-0.0187906635284766,-0.0109507884230059,0.00479562944780249,-0.0266466085026037,-0.0143028352446042,-0.00899068170508844,-0.026840902409004,0.000101964472751046,-0.0177240695521661,-0.0254940138128804,-0.0200228596727412,-0.00762556872348049,-0.0085922976995717,-0.017109502481142,0.017507233899098695,0.05515726534392214
1979-05,-0.00400694844801923,-0.0132165644559177,-0.00885854653643293,-0.00609696426301688,-0.00650086832184245,-0.00400694844801923,-0.0131513691656974,-0.0094978799704405,-0.00182367497466753,-0.00994879493136286,-0.00727878250135019,-0.0100500666036615,-0.0140731286881539,-0.00384999665709361,-0.00255513641182331,-0.00533204735701717,-0.0115193535140385,-0.0138950618688046,-0.0051111800801199,-0.00251818313664808,-0.00393834456234341,-0.0104776274479668,-0.0117986536194895,-0.0101476954124916,-0.00255513641182331,-0.00253572353231666,-0.00870695579721795,-0.00824257430339921,-0.0133462116933073,-0.0022483330263192,-0.00778588635740719,-0.00249391987382322,0.06186875001016539
1979-06,0.0306437913823873,0.0339014170358825,0.0113690870523132,0.0294878531390793,0.0317969812760617,0.0306437913823873,0.0338543050046408,0.0347643208483822,0.0061618812984755,0.031736128799793,0.037837472822344,0.0367746118456746,0.0199619359729036,0.0133883233423749,0.0259256705188235,0.0299396256181225,0.0344011087377013,0.0313545695765828,0.0253041034228188,0.0158998244223332,0.0296686283792841,0.0300951707132741,0.0281082473397085,0.0170545237142866,0.0324667202773043,0.0191237386623842,0.0344011087377013,0.0291453265646943,0.0249606959441763,0.0324667202773043,0.0273194328956739,0.0011531898936744042,0.06757952534507944
1979-07,-0.00323377598310656,0.0064044974634034,0.00497820232525736,0.0130708855219834,0.00517841686693884,-0.00323377598310656,0.00517067299230376,0.0149992547030065,0.00395703173547004,0.00567570015406679,0.00259736657261855,0.0107708944613896,0.00218117601410948,0.00155854580295804,0.00596918544926089,0.00499824602846129,-0.0021714871072003,-0.000854703580397341,0.00517841686693884,0.0162570937089809,-0.00130526482893878,0.00250128202108705,0.00391225980764213,0.010088071704125,0.0104282924222683,-0.00229570483431524,0.00783534426619405,0.00426471637956817,0.00527806912696035,0.0104282924222683,0.00445807729382194,0.008412192850045401,0.08934245365588911
1979-08,-0.00441892431561732,0.0021012341029907,0.00141382021696624,0.00584837229827316,0.012251986799323,-0.00441892431561732,0.00266424689460024,0.00253309727214927,0.0143351021991218,0.002223287412442,0.000634102378367827,0.001607811314512,0.00487596577987445,0.00245095077487386,0.0049446143268906,0.00323945968472927,-0.00230991207322336,0.00288071234233877,0.00498590803437749,0.00496314932095942,-0.0042510080737232,0.0017913580364291,0.00203659106895871,0.001647540637671,0.0154196324743137,-0.00487965429197735,0.00412421404502954,-0.000368541047500774,0.0023356897505571,0.0154770419616554,0.0026040912043781,0.016670911114940318,0.04254989503651301
