Date,US 10 Year,UK 10 Year,US 3 month,UK 3 month,US Stock Market,UK Stock Market,USDperGBP
1966-12-31,0.0038666666666666663,0.005533333333333333,0.004008333333333333,0.005533333333333333,34.3612885,19.108,2.79
1967-01-31,0.0037666666666666664,0.005308333333333333,0.003758333333333333,0.005241666666666667,37.1509932,19.5862,2.7944
1967-02-28,0.003933333333333333,0.005408333333333334,0.0037833333333333334,0.004991666666666667,37.3275205,19.2851,2.7931
1967-03-31,0.00375,0.0053750000000000004,0.0033416666666666664,0.00475,38.9027077,20.1653,2.7975
1967-04-30,0.0039833333333333335,0.005308333333333333,0.003108333333333333,0.004491666666666666,40.6500053,21.2172,2.7988
1967-05-31,0.004008333333333333,0.005483333333333333,0.0028833333333333332,0.004358333333333334,38.6229103,21.2065,2.795
1967-06-30,0.00435,0.005608333333333334,0.0033333333333333335,0.004391666666666666,39.4040863,22.2195,2.79
1967-07-31,0.0043,0.005608333333333334,0.0034333333333333334,0.00445,41.296557,22.3629,2.7862
1967-08-31,0.004391666666666666,0.005691666666666667,0.00365,0.004699999999999999,40.9188794,22.9279,2.7856
1967-09-30,0.004424999999999999,0.00575,0.003658333333333333,0.00445,42.3667657,24.1232,2.7838
1967-10-31,0.004699999999999999,0.0057666666666666665,0.0037999999999999996,0.004666666666666666,41.2423697,25.4071,2.7831
1967-11-30,0.004783333333333334,0.005866666666666667,0.004125,0.005483333333333333,41.3932915,26.7264,2.42
1967-12-31,0.00475,0.005783333333333334,0.0042,0.006266666666666666,42.5882308,25.9154,2.4067
1968-01-31,0.0046166666666666665,0.005825,0.004066666666666666,0.006233333333333334,40.8294182,27.7323,2.4104
1968-02-29,0.004633333333333333,0.005849999999999999,0.004183333333333333,0.006208333333333333,39.6633807,27.155,2.4055
1968-03-31,0.0048,0.006016666666666667,0.004308333333333333,0.0060416666666666665,40.1453223,29.6413,2.4025
1968-04-30,0.004783333333333334,0.006016666666666667,0.004591666666666667,0.0059,43.4871413,32.2003,2.3967
1968-05-31,0.004883333333333333,0.006091666666666666,0.004733333333333333,0.005958333333333334,44.142691,31.9311,2.3854
1968-06-30,0.004699999999999999,0.006358333333333333,0.004416666666666667,0.006008333333333333,44.6566527,33.8065,2.3829
1968-07-31,0.004491666666666666,0.006108333333333334,0.004308333333333333,0.005958333333333334,43.9447361,34.9505,2.3946
1968-08-31,0.004516666666666666,0.006333333333333333,0.004316666666666667,0.005791666666666667,44.5616408,36.1848,2.3876
1968-09-30,0.004575,0.006333333333333333,0.0043,0.005633333333333333,46.3927866,36.1105,2.3897
1968-10-31,0.004675,0.006291666666666667,0.004566666666666667,0.005425,46.8428151,35.7952,2.3902
1968-11-30,0.004816666666666667,0.006458333333333333,0.0046,0.005566666666666667,49.2053729,35.7456,2.3878
1968-12-31,0.0051333333333333335,0.0065583333333333335,0.005208333333333333,0.005666666666666666,47.2739305,38.533,2.3849
1969-01-31,0.005158333333333333,0.006833333333333333,0.005158333333333333,0.005641666666666666,47.0046446,40.2526,2.3899
1969-02-28,0.005216666666666666,0.007216666666666666,0.005158333333333333,0.005808333333333333,44.8957596,36.3159,2.3918
1969-03-31,0.0052499999999999995,0.007275,0.004991666666666667,0.006483333333333333,46.5601943,36.6736,2.3936
1969-04-30,0.005166666666666667,0.007441666666666667,0.0048916666666666666,0.006483333333333333,47.6798008,35.0019,2.3877
1969-05-31,0.0054666666666666665,0.007825,0.005066666666666666,0.006525,47.6941643,33.7268,2.3885
1969-06-30,0.005608333333333334,0.007541666666666667,0.005241666666666667,0.006575,45.1635799,32.0533,2.3908
1969-07-31,0.00555,0.007441666666666667,0.005883333333333333,0.00655,42.5670465,29.7317,2.3903
1969-08-31,0.005691666666666667,0.007716666666666667,0.005791666666666667,0.006491666666666666,44.3946309,31.0368,2.3812
1969-09-30,0.006258333333333333,0.007575,0.0059499999999999996,0.0065,43.4056351,31.8231,2.3826
1969-10-31,0.005783333333333334,0.007216666666666666,0.005825,0.0064333333333333334,45.3927449,30.61,2.3946
1969-11-30,0.006075,0.007508333333333333,0.006258333333333333,0.0064333333333333334,43.9688232,32.2888,2.3973
1969-12-31,0.006566666666666667,0.007216666666666666,0.0066749999999999995,0.006416666666666667,43.2719299,33.9623,2.3989
1970-01-31,0.006458333333333333,0.007216666666666666,0.00655,0.006291666666666667,40.0870625,34.3201,2.4015
1970-02-28,0.00575,0.006883333333333333,0.005708333333333333,0.006333333333333333,42.3238777,32.9034,2.4067
1970-03-31,0.0059,0.00715,0.005316666666666667,0.006225,42.5103905,33.5161,2.4064
1970-04-30,0.006516666666666667,0.007716666666666667,0.005775,0.005808333333333333,38.7895764,30.162,2.4051
1970-05-31,0.006625,0.007791666666666666,0.005775,0.005691666666666667,36.5506753,28.1325,2.4023
1970-06-30,0.0063999999999999994,0.007716666666666667,0.005408333333333334,0.005725,34.8483936,29.5811,2.3961
1970-07-31,0.00615,0.007375,0.005316666666666667,0.005708333333333333,37.5300812,30.8597,2.3912
1970-08-31,0.006241666666666667,0.007858333333333333,0.005275,0.005683333333333334,39.3263412,30.9111,2.3836
1970-09-30,0.006075,0.007791666666666666,0.004866666666666667,0.005683333333333334,40.7958919,33.0379,2.3866
1970-10-31,0.006108333333333334,0.008016666666666667,0.004866666666666667,0.0056749999999999995,40.4143287,33.022,2.39
1970-11-30,0.005408333333333334,0.008166666666666668,0.0042,0.005683333333333334,42.4588811,30.9376,2.3899
1970-12-31,0.005416666666666667,0.00805,0.0040416666666666665,0.005683333333333334,44.9966073,32.8201,2.3938
1971-01-31,0.005075,0.0079,0.0034583333333333337,0.005658333333333334,46.9443652,33.1229,2.4174
1971-02-28,0.005116666666666666,0.007791666666666666,0.002833333333333333,0.005625,47.4970466,32.4217,2.416
